"year","month","best_vessel_class","eez_id","eez_iso3","foreign_kilowats","total_kilowats","local_kilowats","prop_kilowats_foreign","foreign_hours","total_hours","local_hours","prop_hours_foreign","date","nino34anom","nino34anom_l1","nino34anom_l2","status_c","area","status"
2014,10,"trawlers",8366,"TUN",2838195.87352829,2838195.87352829,0,1,6745.7775,6745.7775,0,1,2014-10-01,0.48,0.37,0.14,"WA",99750716342.2984,FALSE
2014,10,"trawlers",8367,"MAR",2201.1245329182,1781278.16173503,1779077.03720211,0.00123569949949548,10.6838888888889,4033.93708333333,4023.25319444444,0.00264850161719938,2014-10-01,0.48,0.37,0.14,"TE",280437637637.657,TRUE
2014,10,"trawlers",8368,"ESH",5517452.51918169,5517452.51918169,0,1,3999.78888888889,3999.78888888889,0,1,2014-10-01,0.48,0.37,0.14,"TE",283637853245.282,TRUE
2014,10,"trawlers",8369,"MRT",2087587.79859252,2250232.76425982,162644.965667298,0.927720825929402,4663.07458333333,4868.06763888889,204.993055555556,0.957890261442147,2014-10-01,0.48,0.37,0.14,"TE",173029180922.32,TRUE
2014,10,"trawlers",8370,"GMB",1873485.34492639,1873485.34492639,0,1,2422.01569444444,2422.01569444444,0,1,2014-10-01,0.48,0.37,0.14,"TE",22962405011.3666,TRUE
2014,10,"trawlers",8371,"SEN",1570.34966388889,4100.98009949064,2530.63043560175,0.382920576494369,2.94625,7.30388888888889,4.35763888888889,0.403380999467559,2014-10-01,0.48,0.37,0.14,"TE",158749863561.952,TRUE
2014,10,"trawlers",8372,"LBY",17329.3094550482,17329.3094550482,0,1,49.9447222222222,49.9447222222222,0,1,2014-10-01,0.48,0.37,0.14,"WA",364691683151.355,FALSE
2014,10,"trawlers",8374,"LBN",539.105323180062,539.105323180062,0,1,3.46375,3.46375,0,1,2014-10-01,0.48,0.37,0.14,"WA",20372608723.0389,FALSE
2014,10,"trawlers",8376,"CYP",259022.090138889,259915.516302778,893.426163888886,0.996562628593331,518.039305555556,521.51,3.47069444444446,0.993344912955755,2014-10-01,0.48,0.37,0.14,"WA",98394409543.0191,FALSE
2014,10,"trawlers",8383,"SGS",1304518.92741861,1304518.92741861,0,1,661.650138888889,661.650138888889,0,1,2014-10-01,0.48,0.37,0.14,"WA",1285086944414.01,FALSE
2014,10,"trawlers",8387,"ATF",612933.63500621,612933.63500621,0,1,574.28125,574.28125,0,1,2014-10-01,0.48,0.37,0.14,"WA",550200611523.449,FALSE
2014,10,"trawlers",8389,"FLK",7115731.93494778,10912620.4689481,3796888.53400027,0.652064456488306,4836.0175,7115.54138888889,2279.52388888889,0.679641538949035,2014-10-01,0.48,0.37,0.14,"WA",550408160146.589,FALSE
2014,10,"trawlers",8390,"SLE",876282.049799338,876282.049799338,0,1,701.908055555556,701.908055555556,0,1,2014-10-01,0.48,0.37,0.14,"TE",160648364455.844,TRUE
2014,10,"trawlers",8394,"COG",141031.660831041,141031.660831041,0,1,470.356805555556,470.356805555556,0,1,2014-10-01,0.48,0.37,0.14,"WA",33549733962.2741,FALSE
2014,10,"trawlers",8395,"NAM",399230.63799379,964835.211386014,565604.573392225,0.413781165200514,48.2625,712.35375,664.09125,0.0677507488379194,2014-10-01,0.48,0.37,0.14,"TE",561573096316.815,TRUE
2014,10,"trawlers",8435,"FRO",4891430.40941882,20975117.8214475,16083687.4120287,0.233201570120251,870.636111111111,12790.8751388889,11920.2390277778,0.0680669697465862,2014-10-01,0.48,0.37,0.14,"WA",265257132513.128,FALSE
2014,10,"trawlers",8437,"SJM",756601.253333333,756601.253333333,0,1,146.855833333333,146.855833333333,0,1,2014-10-01,0.48,0.37,0.14,"WA",292673465180.705,FALSE
2014,10,"trawlers",8438,"GRL",20298826.7342663,26236886.9145725,5938060.18030623,0.773675123895583,8570.26625,13936.2961111111,5366.02986111111,0.614960114342513,2014-10-01,0.48,0.37,0.14,"WA",2263301882856.99,FALSE
2014,10,"trawlers",8455,"NZL",3650718.7635498,10259705.5912969,6608986.82774713,0.355830752750509,1163.81736111111,4750.25527777778,3586.43791666667,0.245001014272976,2014-10-01,0.48,0.37,0.14,"WA",4099150993406.59,FALSE
2014,10,"trawlers",8456,"USA",2937.00023200436,10620496.727594,10617559.727362,0.000276540759564804,4.50583333333333,16187.8955555556,16183.3897222222,0.000278345836731506,2014-10-01,0.48,0.37,0.14,"WA",2452055519899.09,FALSE
2014,10,"trawlers",8462,"GUF",320382.811388889,1378380.30677576,1057997.49538687,0.232434263471388,1018.59138888889,3052.76305555556,2034.17166666667,0.333662118661719,2014-10-01,0.48,0.37,0.14,"TE",131300842428.223,TRUE
2014,10,"trawlers",8463,"USA",249537.31125,9174839.03428184,8925301.72303184,0.0271980042720752,62.1233333333333,11163.2083333333,11101.085,0.00556500707308607,2014-10-01,0.48,0.37,0.14,"TE",3687818963096.16,TRUE
2014,10,"trawlers",8464,"BRA",6076.25337488687,257078.090307894,251001.836933007,0.0236358274157457,3.46763888888889,504.738333333333,501.270694444444,0.00687017145297508,2014-10-01,0.48,0.37,0.14,"TE",3209912177681.14,TRUE
2014,10,"trawlers",8465,"CHL",273167.904008603,4091193.13600316,3818025.23199456,0.0667697404956715,46.6563888888889,1497.69902777778,1451.04263888889,0.031152045920812,2014-10-01,0.48,0.37,0.14,"TE",2503894646173.07,TRUE
2014,10,"trawlers",8466,"ARG",1326947.73423618,23194080.628327,21867132.8940909,0.0572106200499957,1562.25527777778,18986.3347222222,17424.0794444444,0.0822831420932058,2014-10-01,0.48,0.37,0.14,"WA",1073026853607.56,FALSE
2014,10,"trawlers",8467,"URY",117000.133162627,1782093.28870234,1665093.15553971,0.0656532034009413,83.7254166666667,2071.36625,1987.64083333333,0.0404203827626653,2014-10-01,0.48,0.37,0.14,"TE",142311107701.273,TRUE
2014,10,"trawlers",8471,"GNB",2735090.75585252,2735090.75585252,0,1,1215.76375,1215.76375,0,1,2014-10-01,0.48,0.37,0.14,"TE",106867436301.935,TRUE
2014,10,"trawlers",8472,"GIN",376979.909727955,376979.909727955,0,1,499.532083333333,499.532083333333,0,1,2014-10-01,0.48,0.37,0.14,"TE",102659895731.074,TRUE
2014,10,"trawlers",8473,"CIV",307492.149931927,307492.149931927,0,1,522.829444444444,522.829444444444,0,1,2014-10-01,0.48,0.37,0.14,"WA",171452747636.197,FALSE
2014,10,"trawlers",8477,"COD",123707.402655238,123707.402655238,0,1,145.420138888889,145.420138888889,0,1,2014-10-01,0.48,0.37,0.14,"WA",13474695725.4341,FALSE
2014,10,"trawlers",8478,"AGO",1579849.91236209,1579849.91236209,0,1,1732.74694444444,1732.74694444444,0,1,2014-10-01,0.48,0.37,0.14,"WA",494906869955.16,FALSE
2014,10,"trawlers",8486,"CHN",436642.371585769,241101558.713869,240664916.342283,0.00181103089467771,888.651944444444,779211.480416667,778322.828472222,0.00114045027156075,2014-10-01,0.48,0.37,0.14,"WA",968982016358.74,FALSE
2014,10,"trawlers",8487,"JPN",7292746.62730168,7499663.94157409,206917.314272412,0.972409788507272,1670.93069444444,2186.01166666667,515.080972222222,0.764374097322343,2014-10-01,0.48,0.37,0.14,"WA",4070760862651.08,FALSE
2014,10,"trawlers",8492,"IDN",781915.738411474,781915.738411474,0,1,1072.41777777778,1072.41777777778,0,1,2014-10-01,0.48,0.37,0.14,"TE",6069692631196.46,TRUE
2014,10,"trawlers",8493,"CAN",604413.742504803,18050974.1673559,17446560.4248511,0.0334837187678131,378.315416666667,8621.79041666667,8243.475,0.0438789854988066,2014-10-01,0.48,0.37,0.14,"WA",5741767866991.33,FALSE
2014,10,"trawlers",21788,"GGY",1325327.4152907,1325327.4152907,0,1,2341.42027777778,2341.42027777778,0,1,2014-10-01,0.48,0.37,0.14,"WA",6798972580.05161,FALSE
2014,10,"trawlers",21789,"JEY",58350.0119303214,58350.0119303214,0,1,224.211527777778,224.211527777778,0,1,2014-10-01,0.48,0.37,0.14,"WA",2252455957.50132,FALSE
2014,10,"trawlers",33181,"SJM",83545381.3400473,83545381.3400473,0,1,28498.6751388889,28498.6751388889,0,1,2014-10-01,0.48,0.37,0.14,"WA",794930451974.439,FALSE
2014,10,"trawlers",48950,"JPN",3438396.36229055,3438396.36229055,0,1,1952.69805555556,1952.69805555556,0,1,2014-10-01,0.48,0.37,0.14,"WA",215655096034.306,FALSE
2014,10,"trawlers",48954,"TWN",58744.3634436209,58744.3634436209,0,1,190.377777777778,190.377777777778,0,1,2014-10-01,0.48,0.37,0.14,"WA",73573390832.7857,FALSE
2014,10,"trawlers",48961,"URY",255062.814387108,328571.144204432,73508.3298173241,0.776278802585329,471.16625,591.254722222222,120.088472222222,0.796892155430283,2014-10-01,0.48,0.37,0.14,"TE",41367752817.5717,TRUE
2014,10,"trawlers",48964,"SEN",11676.1083732288,11676.1083732288,0,1,21.4647222222222,21.4647222222222,0,1,2014-10-01,0.48,0.37,0.14,"TE",63336003020.5953,TRUE
2014,10,"trawlers",48967,"GBR",109541.151509331,109541.151509331,0,1,85.945,85.945,0,1,2014-10-01,0.48,0.37,0.14,"WA",7952003908.39966,FALSE
2014,10,"tuna_purse_seines",5673,"HRV",38180.8395,38180.8395,0,1,11.9025,11.9025,0,1,2014-10-01,0.48,0.37,0.14,"WA",59018696524.7133,FALSE
2014,10,"tuna_purse_seines",5681,"IRL",1294.25819444444,1294.25819444444,0,1,0.403472222222222,0.403472222222222,0,1,2014-10-01,0.48,0.37,0.14,"WA",425247893803.212,FALSE
2014,10,"tuna_purse_seines",8314,"SLB",693453.156675701,693453.156675701,0,1,273.335138888889,273.335138888889,0,1,2014-10-01,0.48,0.37,0.14,"WA",1610691716797.17,FALSE
2014,10,"tuna_purse_seines",8316,"FSM",3470528.58534448,3692467.79969161,221939.214347135,0.939894069119392,1458.88138888889,1540.14111111111,81.2597222222223,0.947238781150645,2014-10-01,0.48,0.37,0.14,"WA",3009378260978.68,FALSE
2014,10,"tuna_purse_seines",8317,"NRU",1621145.38660365,1621145.38660365,0,1,626.971527777778,626.971527777778,0,1,2014-10-01,0.48,0.37,0.14,"TE",308419797512.925,TRUE
2014,10,"tuna_purse_seines",8318,"MHL",448988.39122185,448988.39122185,0,1,173.513055555556,173.513055555556,0,1,2014-10-01,0.48,0.37,0.14,"WA",2003385982318.61,FALSE
2014,10,"tuna_purse_seines",8321,"TWN",829315.035419856,852674.181363467,23359.1459436113,0.972604839627888,304.637638888889,376.244722222222,71.6070833333333,0.809679500856786,2014-10-01,0.48,0.37,0.14,"WA",355258455871.017,FALSE
2014,10,"tuna_purse_seines",8322,"PHL",324300.114972222,324300.114972222,0,1,101.097361111111,101.097361111111,0,1,2014-10-01,0.48,0.37,0.14,"WA",1986111534132.12,FALSE
2014,10,"tuna_purse_seines",8323,"AUS",230142.719944444,230142.719944444,0,1,71.7447222222222,71.7447222222222,0,1,2014-10-01,0.48,0.37,0.14,"WA",6872169169490.71,FALSE
2014,10,"tuna_purse_seines",8324,"PNG",5310131.93451721,6529743.60521165,1219611.67069444,0.813222119514613,2459.46472222222,2891.30111111111,431.836388888889,0.85064288626689,2014-10-01,0.48,0.37,0.14,"WA",2408598644316.75,FALSE
2014,10,"tuna_purse_seines",8326,"TUV",2758788.530936,2758788.530936,0,1,994.839305555556,994.839305555556,0,1,2014-10-01,0.48,0.37,0.14,"TE",752141363761.69,TRUE
2014,10,"tuna_purse_seines",8327,"KOR",33147.2091694203,124954.601929928,91807.3927605079,0.265274016782579,68.6183333333333,283.842083333333,215.22375,0.241748272587017,2014-10-01,0.48,0.37,0.14,"WA",350317264603.496,FALSE
2014,10,"tuna_purse_seines",8328,"PRK",42837.2787964042,42837.2787964042,0,1,34.3420833333333,34.3420833333333,0,1,2014-10-01,0.48,0.37,0.14,"WA",114330220618.28,FALSE
2014,10,"tuna_purse_seines",8337,"SYC",139211.416666667,139211.416666667,0,1,36.6345833333333,36.6345833333333,0,1,2014-10-01,0.48,0.37,0.14,"TE",1340224219341.53,TRUE
2014,10,"tuna_purse_seines",8362,"CPV",40612.2345958333,129905.799346352,89293.5647505189,0.312628341461137,11.5068055555556,30.6198611111111,19.1130555555556,0.375795484956659,2014-10-01,0.48,0.37,0.14,"TE",802218311651.587,TRUE
2014,10,"tuna_purse_seines",8368,"ESH",59311.4743851876,59311.4743851876,0,1,24.2848611111111,24.2848611111111,0,1,2014-10-01,0.48,0.37,0.14,"TE",283637853245.282,TRUE
2014,10,"tuna_purse_seines",8369,"MRT",212461.619548528,212461.619548528,0,1,95.5194444444444,95.5194444444444,0,1,2014-10-01,0.48,0.37,0.14,"TE",173029180922.32,TRUE
2014,10,"tuna_purse_seines",8371,"SEN",181068.019352831,181068.019352831,0,1,278.861666666667,278.861666666667,0,1,2014-10-01,0.48,0.37,0.14,"TE",158749863561.952,TRUE
2014,10,"tuna_purse_seines",8397,"STP",1099271.12631503,1099271.12631503,0,1,398.621944444444,398.621944444444,0,1,2014-10-01,0.48,0.37,0.14,"WA",131158186148.748,FALSE
2014,10,"tuna_purse_seines",8400,"GHA",36784.0859724706,36784.0859724706,0,1,14.6847222222222,14.6847222222222,0,1,2014-10-01,0.48,0.37,0.14,"TE",226702221918.202,TRUE
2014,10,"tuna_purse_seines",8401,"CPT",981069.673511642,981069.673511642,0,1,355.055138888889,355.055138888889,0,1,2014-10-01,0.48,0.37,0.14,"TE",433992354963.11,TRUE
2014,10,"tuna_purse_seines",8403,"ECU",347548.626447898,546900.541693722,199351.915245824,0.635487808023664,316.673055555556,394.3775,77.7044444444444,0.802969377197116,2014-10-01,0.48,0.37,0.14,"TE",841292594676.053,TRUE
2014,10,"tuna_purse_seines",8420,"TTO",3011.76777777778,3011.76777777778,0,1,0.938888888888889,0.938888888888889,0,1,2014-10-01,0.48,0.37,0.14,"TE",77027685068.5838,TRUE
2014,10,"tuna_purse_seines",8423,"PAN",202288.256858152,237870.028938986,35581.7720808333,0.850415068096031,82.2404166666667,95.4858333333333,13.2454166666667,0.861283960098793,2014-10-01,0.48,0.37,0.14,"TE",332649557660.771,TRUE
2014,10,"tuna_purse_seines",8424,"CRI",323833.412767129,323833.412767129,0,1,145.739444444444,145.739444444444,0,1,2014-10-01,0.48,0.37,0.14,"TE",580068868743.821,TRUE
2014,10,"tuna_purse_seines",8426,"COL",546996.149591926,570827.275089975,23831.1254980494,0.958251599848145,259.0125,275.883472222222,16.8709722222222,0.938847470323874,2014-10-01,0.48,0.37,0.14,"TE",718955662743.007,TRUE
2014,10,"tuna_purse_seines",8429,"MEX",219559.076426781,709498.632661229,489939.556234448,0.309456658997701,134.791944444444,324.937361111111,190.145416666667,0.414824395642066,2014-10-01,0.48,0.37,0.14,"TE",3186418453507.61,TRUE
2014,10,"tuna_purse_seines",8431,"ECU",94014.349016653,94014.349016653,0,1,61.50125,61.50125,0,1,2014-10-01,0.48,0.37,0.14,"TE",236931976716.287,TRUE
2014,10,"tuna_purse_seines",8441,"KIR",343297.753086667,343297.753086667,0,1,111.284861111111,111.284861111111,0,1,2014-10-01,0.48,0.37,0.14,"TE",1638950840345.37,TRUE
2014,10,"tuna_purse_seines",8444,"ASM",353258.975,353258.975,0,1,131.538194444444,131.538194444444,0,1,2014-10-01,0.48,0.37,0.14,"TE",405928805664.575,TRUE
2014,10,"tuna_purse_seines",8449,"TKL",583421.754055556,583421.754055556,0,1,199.735555555556,199.735555555556,0,1,2014-10-01,0.48,0.37,0.14,"TE",320542415627.85,TRUE
2014,10,"tuna_purse_seines",8450,"KIR",7826781.02723579,9392413.88979852,1565632.86256273,0.833308787183747,2522.42722222222,3106.06625,583.639027777778,0.812097044685451,2014-10-01,0.48,0.37,0.14,"TE",744633577719.406,TRUE
2014,10,"tuna_purse_seines",8451,"UMI",38682.6057229552,38682.6057229552,0,1,13.2423611111111,13.2423611111111,0,1,2014-10-01,0.48,0.37,0.14,"TE",433849324369.17,TRUE
2014,10,"tuna_purse_seines",8464,"BRA",4030.80093055556,4030.80093055556,0,1,1.24777777777778,1.24777777777778,0,1,2014-10-01,0.48,0.37,0.14,"TE",3209912177681.14,TRUE
2014,10,"tuna_purse_seines",8473,"CIV",294185.054301755,294185.054301755,0,1,101.624444444444,101.624444444444,0,1,2014-10-01,0.48,0.37,0.14,"WA",171452747636.197,FALSE
2014,10,"tuna_purse_seines",8474,"NGA",157758.712944444,157758.712944444,0,1,49.1797222222222,49.1797222222222,0,1,2014-10-01,0.48,0.37,0.14,"TE",185185330773.404,TRUE
2014,10,"tuna_purse_seines",8476,"GAB",1077927.61333294,1077927.61333294,0,1,343.185694444444,343.185694444444,0,1,2014-10-01,0.48,0.37,0.14,"WA",201642704334.825,FALSE
2014,10,"tuna_purse_seines",8478,"AGO",1646523.02698922,1646523.02698922,0,1,494.034722222222,494.034722222222,0,1,2014-10-01,0.48,0.37,0.14,"WA",494906869955.16,FALSE
2014,10,"tuna_purse_seines",8483,"MYS",307935.879694444,307935.879694444,0,1,95.9959722222222,95.9959722222222,0,1,2014-10-01,0.48,0.37,0.14,"TE",514970140603.419,TRUE
2014,10,"tuna_purse_seines",8485,"SGP",25807.1965277778,25807.1965277778,0,1,8.04513888888889,8.04513888888889,0,1,2014-10-01,0.48,0.37,0.14,"TE",1126140817.21517,TRUE
2014,10,"tuna_purse_seines",8486,"CHN",2561275.51584981,6664617.22683682,4103341.71098701,0.384309470247768,799.274722222222,12415.69375,11616.4190277778,0.0643761628078352,2014-10-01,0.48,0.37,0.14,"WA",968982016358.74,FALSE
2014,10,"tuna_purse_seines",8487,"JPN",185708.062854593,195049.510632371,9341.44777777779,0.952107299590284,88.8622222222222,93.7479166666667,4.88569444444444,0.947884767809655,2014-10-01,0.48,0.37,0.14,"WA",4070760862651.08,FALSE
2014,10,"tuna_purse_seines",8488,"KIR",16735914.807935,17546247.2252419,810332.417306889,0.953817337296995,6471.97611111111,6777.03125,305.055138888889,0.954986906857056,2014-10-01,0.48,0.37,0.14,"TE",1052397428817.25,TRUE
2014,10,"tuna_purse_seines",8492,"IDN",47367.17675,47367.17675,0,1,14.76625,14.76625,0,1,2014-10-01,0.48,0.37,0.14,"TE",6069692631196.46,TRUE
2014,10,"tuna_purse_seines",48954,"TWN",6152.62767043505,6152.62767043505,0,1,13.9009722222222,13.9009722222222,0,1,2014-10-01,0.48,0.37,0.14,"WA",73573390832.7857,FALSE
2014,11,"drifting_longlines",5677,"FRA",58181.5319726389,58181.5319726389,0,1,349.930555555556,349.930555555556,0,1,2014-11-01,0.89,0.48,0.37,"WA",345482594494.189,FALSE
2014,11,"drifting_longlines",5688,"PRT",473292.356738626,1103287.70569557,629995.348956944,0.428983622581235,2006.43263888889,4207.51430555556,2201.08166666667,0.476868881049226,2014-11-01,0.89,0.48,0.37,"WA",315303901931.389,FALSE
2014,11,"drifting_longlines",5693,"ESP",4067.561925,92701.5769925804,88634.0150675804,0.0438780229739302,11.0609722222222,542.643888888889,531.582916666667,0.0203834825171818,2014-11-01,0.89,0.48,0.37,"WA",562302179526.462,FALSE
2014,11,"drifting_longlines",8312,"NCL",150039.785882751,1236148.72248214,1086108.93659939,0.121376807785294,249.7575,3210.14430555556,2960.38680555556,0.0778025771513647,2014-11-01,0.89,0.48,0.37,"WA",1178896403776.2,FALSE
2014,11,"drifting_longlines",8314,"SLB",3734011.51650633,3734011.51650633,0,1,6002.97652777778,6002.97652777778,0,1,2014-11-01,0.89,0.48,0.37,"WA",1610691716797.17,FALSE
2014,11,"drifting_longlines",8315,"PLW",10596.74,10596.74,0,1,6.55333333333333,6.55333333333333,0,1,2014-11-01,0.89,0.48,0.37,"WA",614330600003.905,FALSE
2014,11,"drifting_longlines",8316,"FSM",1814541.98544363,1814541.98544363,0,1,2673.49652777778,2673.49652777778,0,1,2014-11-01,0.89,0.48,0.37,"WA",3009378260978.68,FALSE
2014,11,"drifting_longlines",8317,"NRU",32274.4791666667,32274.4791666667,0,1,43.0326388888889,43.0326388888889,0,1,2014-11-01,0.89,0.48,0.37,"TE",308419797512.925,TRUE
2014,11,"drifting_longlines",8318,"MHL",816360.406685849,816360.406685849,0,1,1137.45430555556,1137.45430555556,0,1,2014-11-01,0.89,0.48,0.37,"WA",2003385982318.61,FALSE
2014,11,"drifting_longlines",8321,"TWN",141519.25989607,340593.688498609,199074.428602539,0.415507581834265,199.551944444444,857.094444444444,657.5425,0.232823752082294,2014-11-01,0.89,0.48,0.37,"WA",355258455871.017,FALSE
2014,11,"drifting_longlines",8322,"PHL",13852.7040166667,13852.7040166667,0,1,19.7545833333333,19.7545833333333,0,1,2014-11-01,0.89,0.48,0.37,"WA",1986111534132.12,FALSE
2014,11,"drifting_longlines",8324,"PNG",14727.5681167226,14727.5681167226,0,1,15.2183333333333,15.2183333333333,0,1,2014-11-01,0.89,0.48,0.37,"WA",2408598644316.75,FALSE
2014,11,"drifting_longlines",8325,"FJI",6802.89652777778,711449.147476529,704646.250948751,0.00956202780185665,5.77986111111111,2185.60541666667,2179.82555555556,0.00264451262201123,2014-11-01,0.89,0.48,0.37,"WA",1286129969738.31,FALSE
2014,11,"drifting_longlines",8326,"TUV",1037.60416666667,1037.60416666667,0,1,1.38347222222222,1.38347222222222,0,1,2014-11-01,0.89,0.48,0.37,"TE",752141363761.69,TRUE
2014,11,"drifting_longlines",8337,"SYC",1857557.20373426,2455903.67218929,598346.468455029,0.756364032013667,2238.89958333333,2953.79736111111,714.897777777778,0.757973316927584,2014-11-01,0.89,0.48,0.37,"TE",1340224219341.53,TRUE
2014,11,"drifting_longlines",8338,"REU",408975.86458356,540619.055580489,131643.190996929,0.756495466376824,1226.19069444444,1612.66236111111,386.471666666667,0.760351778533238,2014-11-01,0.89,0.48,0.37,"TE",314556237932.323,TRUE
2014,11,"drifting_longlines",8341,"ATF",1084.94166666667,1084.94166666667,0,1,1.47611111111111,1.47611111111111,0,1,2014-11-01,0.89,0.48,0.37,"TE",127711927903.198,TRUE
2014,11,"drifting_longlines",8343,"MUS",8890613.24174811,8890613.24174811,0,1,13419.1158333333,13419.1158333333,0,1,2014-11-01,0.89,0.48,0.37,"TE",1277487285392.34,TRUE
2014,11,"drifting_longlines",8347,"MOZ",3152472.41528022,3152472.41528022,0,1,4175.83513888889,4175.83513888889,0,1,2014-11-01,0.89,0.48,0.37,"TE",565702762240.776,TRUE
2014,11,"drifting_longlines",8348,"MDG",7192335.56624751,7192335.56624751,0,1,10688.5561111111,10688.5561111111,0,1,2014-11-01,0.89,0.48,0.37,"TE",1195434752320.78,TRUE
2014,11,"drifting_longlines",8349,"KEN",48967.4971530531,48967.4971530531,0,1,32.7973611111111,32.7973611111111,0,1,2014-11-01,0.89,0.48,0.37,"TE",113827177179.266,TRUE
2014,11,"drifting_longlines",8361,"PRT",1163777.76217542,1286001.02743236,122223.265256944,0.904958656603116,3609.77680555556,3943.84847222222,334.071666666667,0.915292976132415,2014-11-01,0.89,0.48,0.37,"WA",960261884809.945,FALSE
2014,11,"drifting_longlines",8362,"CPV",215005.490435497,215005.490435497,0,1,292.458055555556,292.458055555556,0,1,2014-11-01,0.89,0.48,0.37,"TE",802218311651.587,TRUE
2014,11,"drifting_longlines",8364,"ESP",69867.6122861111,172105.0778497,102237.465563589,0.405959040599178,103.879861111111,650.885138888889,547.005277777778,0.159597838242923,2014-11-01,0.89,0.48,0.37,"TE",447019696824.495,TRUE
2014,11,"drifting_longlines",8368,"ESH",2361431.77636708,2361431.77636708,0,1,3549.98638888889,3549.98638888889,0,1,2014-11-01,0.89,0.48,0.37,"TE",283637853245.282,TRUE
2014,11,"drifting_longlines",8369,"MRT",185860.505307467,185860.505307467,0,1,285.687361111111,285.687361111111,0,1,2014-11-01,0.89,0.48,0.37,"TE",173029180922.32,TRUE
2014,11,"drifting_longlines",8371,"SEN",5547.88796527778,5547.88796527778,0,1,15.1180555555556,15.1180555555556,0,1,2014-11-01,0.89,0.48,0.37,"TE",158749863561.952,TRUE
2014,11,"drifting_longlines",8389,"FLK",12926.0842655915,12926.0842655915,0,1,11.69375,11.69375,0,1,2014-11-01,0.89,0.48,0.37,"WA",550408160146.589,FALSE
2014,11,"drifting_longlines",8395,"NAM",1752.15682532049,1752.15682532049,0,1,4.48805555555556,4.48805555555556,0,1,2014-11-01,0.89,0.48,0.37,"TE",561573096316.815,TRUE
2014,11,"drifting_longlines",8396,"ZAF",18123.0885142234,970909.268295869,952786.179781646,0.0186660989919613,40.1291666666667,2236.64194444444,2196.51277777778,0.0179417035285164,2014-11-01,0.89,0.48,0.37,"WA",1070740280302.53,FALSE
2014,11,"drifting_longlines",8400,"GHA",49081.0112388537,81960.6535795378,32879.6423406841,0.59883625978194,88.4976388888889,182.3525,93.8548611111111,0.485310806755536,2014-11-01,0.89,0.48,0.37,"TE",226702221918.202,TRUE
2014,11,"drifting_longlines",8424,"CRI",24988.6323289031,24988.6323289031,0,1,15.1854166666667,15.1854166666667,0,1,2014-11-01,0.89,0.48,0.37,"TE",580068868743.821,TRUE
2014,11,"drifting_longlines",8426,"COL",476642.199181667,476642.199181667,0,1,644.000555555556,644.000555555556,0,1,2014-11-01,0.89,0.48,0.37,"TE",718955662743.007,TRUE
2014,11,"drifting_longlines",8441,"KIR",8810130.64523344,8810130.64523344,0,1,10514.5819444444,10514.5819444444,0,1,2014-11-01,0.89,0.48,0.37,"TE",1638950840345.37,TRUE
2014,11,"drifting_longlines",8447,"NIU",238234.996388889,238234.996388889,0,1,319.349861111111,319.349861111111,0,1,2014-11-01,0.89,0.48,0.37,"WA",317937660249.289,FALSE
2014,11,"drifting_longlines",8450,"KIR",11612874.9849851,11612874.9849851,0,1,13468.2813888889,13468.2813888889,0,1,2014-11-01,0.89,0.48,0.37,"TE",744633577719.406,TRUE
2014,11,"drifting_longlines",8464,"BRA",15101.3585486111,85783.8405832891,70682.482034678,0.176039664882443,32.5055555555556,180.902916666667,148.397361111111,0.179685082775368,2014-11-01,0.89,0.48,0.37,"TE",3209912177681.14,TRUE
2014,11,"drifting_longlines",8465,"CHL",356.504955431914,356.504955431914,0,1,0.501666666666667,0.501666666666667,0,1,2014-11-01,0.89,0.48,0.37,"TE",2503894646173.07,TRUE
2014,11,"drifting_longlines",8466,"ARG",305789.614237074,8454916.8478881,8149127.23365103,0.0361670752934081,284.930277777778,10299.9195833333,10014.9893055556,0.0276633497448692,2014-11-01,0.89,0.48,0.37,"WA",1073026853607.56,FALSE
2014,11,"drifting_longlines",8467,"URY",25174.2113548611,25174.2113548611,0,1,55.3565277777778,55.3565277777778,0,1,2014-11-01,0.89,0.48,0.37,"TE",142311107701.273,TRUE
2014,11,"drifting_longlines",8472,"GIN",253718.94955989,253718.94955989,0,1,307.308333333333,307.308333333333,0,1,2014-11-01,0.89,0.48,0.37,"TE",102659895731.074,TRUE
2014,11,"drifting_longlines",8477,"COD",21328.2489460117,21328.2489460117,0,1,27.9320833333333,27.9320833333333,0,1,2014-11-01,0.89,0.48,0.37,"WA",13474695725.4341,FALSE
2014,11,"drifting_longlines",8478,"AGO",3032018.42572164,3032018.42572164,0,1,2950.46208333333,2950.46208333333,0,1,2014-11-01,0.89,0.48,0.37,"WA",494906869955.16,FALSE
2014,11,"drifting_longlines",8479,"TZA",483090.943435066,483090.943435066,0,1,595.159305555556,595.159305555556,0,1,2014-11-01,0.89,0.48,0.37,"TE",246187116438.636,TRUE
2014,11,"drifting_longlines",8486,"CHN",41618.5757499367,11345743.9872778,11304125.4115279,0.00366821037003869,111.955833333333,33475.965,33364.0091666667,0.00334436463096234,2014-11-01,0.89,0.48,0.37,"WA",968982016358.74,FALSE
2014,11,"drifting_longlines",8487,"JPN",340767.476220568,705368.06570851,364600.589487942,0.48310590284277,952.495416666667,1262.07736111111,309.581944444444,0.754704462671057,2014-11-01,0.89,0.48,0.37,"WA",4070760862651.08,FALSE
