"ISO_Ter1","month","mean_sst","r","p","tele"
"BGR",3,7.26860295613607,0.359529788094462,0.18811146901436,0
"BGR",4,9.68043031056722,0.386044637794122,0.155246707148133,0
"BGR",5,15.4982957458496,-0.0437970243701095,0.876835170927859,0
"BGR",6,21.3882102203369,-0.50784640746369,0.0532777141490933,0
"BGR",7,24.31264600118,-0.110978270932347,0.693766634483826,0
"BGR",8,25.3699979909261,-0.321121039784539,0.243195737957754,0
"BGR",9,22.7265490722656,0.0227167750229473,0.935952234194991,0
"BGR",10,18.2585161972046,0.248748882739938,0.371326589367092,0
"BGR",11,13.6676802190145,0.40444766983198,0.134840006210653,0
"BGR",12,10.4488440831502,0.160887185837162,0.566774241630513,0
"BHR",1,18.5337627410889,0.199263560832747,0.476475703463901,0
"BHR",2,18.0568470001221,0.409722992989979,0.129344067683813,0
"BHR",3,19.8068979899089,0.437361704697377,0.103039999210174,0
"BHR",4,23.0264804840088,0.100533796594596,0.721472346326216,0
"BHR",5,27.5608065287272,0.0783662686146609,0.781314190871525,0
"BHR",6,30.1750204722087,0.335650577163925,0.221304691328016,0
"BHR",7,32.1329695383708,0.189726853413778,0.498244948767067,0
"BHR",8,33.5260238647461,-0.117508125437892,0.676623757430332,0
"BHR",9,32.6693457285563,-0.299298245079663,0.278497191854001,0
"BHR",10,29.9991207122803,0.189165268722627,0.499541172648731,0
"BHR",11,26.2630252838135,0.240856949342181,0.387180297087943,0
"BHR",12,21.177087020874,-0.089257894039418,0.751747647942906,0
"BHS",1,24.2474491721705,0.516453321721287,0.0487193763682919,1
"BHS",2,23.8952028664929,0.0450273144141035,0.873400704707002,0
"BHS",3,24.0593577022441,0.201914435061091,0.470507261757003,0
"BHS",4,24.7125760708636,0.239370953637513,0.390205404489409,0
"BHS",5,25.9289417690701,0.221487340166996,0.427587943029871,0
"BHS",6,27.6838480809976,0.0262226155397223,0.92609109320455,0
"BHS",7,28.6359782302589,0.039504401347743,0.88883402857477,0
"BHS",8,29.1863372557345,-0.263855325197484,0.34198990916049,0
"BHS",9,28.9777768319113,-0.0065850564961346,0.981417973298314,0
"BHS",10,28.1069002854197,0.332951645036134,0.225273722571188,0
"BHS",11,26.3942379957054,0.554228078099874,0.0320401548439509,1
"BHS",12,25.1908817514341,0.640145246118788,0.0101542909863603,1
"BIH",1,14.2366738637288,0.386802338264312,0.154368147567443,0
"BIH",2,13.7019552866618,0.295043189623427,0.285718755260278,0
"BIH",3,13.7911226272583,0.238483987021087,0.392017040351062,0
"BIH",4,15.1243353525798,0.276625623853031,0.318242271093817,0
"BIH",5,18.2830022176107,0.0105473873070373,0.970240582791582,0
"BIH",6,22.3523882548014,-0.331662747876614,0.22718481763219,0
"BIH",7,24.8397499084473,0.354483496082698,0.194839358299978,0
"BIH",8,25.1666188557943,0.541879520040554,0.0369279039615306,1
"BIH",9,23.2191857655843,0.385485261860898,0.155897443158479,0
"BIH",10,20.5167864481608,0.109508637528138,0.697644283524168,0
"BIH",11,17.9510915120443,0.267084381390356,0.335893405344233,0
"BIH",12,15.6891002019246,0.485264908518277,0.0667154668451795,1
"BLM",1,26.5105974409315,0.48795863303511,0.0649957229396249,1
"BLM",2,26.1538662804498,0.70363017040903,0.00342047019403045,1
"BLM",3,26.1433854844835,0.766656762961388,0.00085490755822567,1
"BLM",4,26.663802295261,0.505968001237077,0.054312720539443,1
"BLM",5,27.3381586710612,-0.0337178059710751,0.90504394714718,0
"BLM",6,27.9877463446723,-0.330229696796109,0.229321540818778,0
"BLM",7,28.3356483883328,-0.539904501143038,0.0377585598319284,0
"BLM",8,28.7568212297228,-0.56597207828245,0.0278590256988136,0
"BLM",9,29.0225671980116,0.0884680648358396,0.753881499774045,0
"BLM",10,28.8990361955431,0.581465660605963,0.0229905714916487,1
"BLM",11,28.2419692993164,0.543877116892961,0.0361017170970903,1
"BLM",12,27.3516160753038,0.423308082453797,0.115899444832238,0
"BLZ",1,26.6765749189589,0.550653661131063,0.0334017384401142,1
"BLZ",2,26.5133962419298,0.110942118520849,0.693861939058537,0
"BLZ",3,26.7224704318576,0.320736918772744,0.243791958348822,0
"BLZ",4,27.287496609158,0.625135073781422,0.0127024688356547,1
"BLZ",5,28.0182289971246,0.169715208268138,0.545382629308223,0
"BLZ",6,28.380445183648,-0.414194687335291,0.124806658687273,0
"BLZ",7,28.6156241522895,-0.411315365462128,0.127715593135325,0
"BLZ",8,29.0767718421088,-0.251291458875675,0.366295548558278,0
"BLZ",9,29.3237630208333,-0.0731797461646355,0.795494488887045,0
"BLZ",10,29.0155041164822,0.367625420861064,0.177636235815237,0
"BLZ",11,27.9444813622369,0.605320961959785,0.0167951769473878,1
"BLZ",12,27.2060581631131,0.652515665344472,0.00837039878603322,1
"BMU",1,20.7679703856959,0.344374124217757,0.208778772780072,0
"BMU",2,19.9019568414399,-0.0027187305506826,0.992327650430919,0
"BMU",3,19.5716965501959,0.150522714082466,0.592329186557601,0
"BMU",4,20.0624371702021,0.369099775741852,0.175770500543753,0
"BMU",5,21.5814140290925,0.488168078789225,0.0648633660058357,1
"BMU",6,24.3916356635816,0.350449194133645,0.200328140408017,0
"BMU",7,26.8954146038402,0.176636901187956,0.52886138975526,0
"BMU",8,27.7725686680187,-0.0347934287596224,0.902028002953378,0
"BMU",9,27.3515568386425,0.244992670740129,0.378827554636874,0
"BMU",10,25.8677226557876,0.0899167393979052,0.749968945211057,0
"BMU",11,23.8470430345246,0.269220268011602,0.331894854176494,0
"BMU",12,22.1163276585666,0.588973847972282,0.0208787480667116,1
"BRA",1,26.5667292652143,0.496752749964788,0.00523197292642361,1
"BRA",2,27.1140699680522,0.563435309910747,0.00118668600419021,1
"BRA",3,27.3081022674662,0.554241852491993,0.00148308446879263,1
"BRA",4,27.0711207797788,0.469987330092588,0.00877655027340502,1
"BRA",5,26.2815657988811,0.0234708651610148,0.902020445494225,0
"BRA",6,25.3210227241176,-0.00523091821628687,0.97811388341663,0
"BRA",7,24.4638595099098,-0.0573406119647527,0.763437433520978,0
"BRA",8,23.9160052233527,0.0207126538321344,0.913489039378554,0
"BRA",9,23.840991902444,0.127857906216758,0.500742908785388,0
"BRA",10,24.2350263852604,0.136539701939632,0.471856781642787,0
"BRA",11,24.9161768151887,0.174763069639317,0.355653402028998,0
"BRA",12,25.7989944354665,0.440854785200499,0.0147512498709559,1
"BRB",1,26.9876135428747,-0.0663095723915095,0.727732498216479,0
"BRB",2,26.6472383062045,0.268038872900028,0.152119247141387,0
"BRB",3,26.7572295586268,0.573457596613596,0.000923722329093291,1
"BRB",4,27.1494282325109,0.26208879938141,0.161777219234207,0
"BRB",5,27.6218180815379,-0.115338421481222,0.543902533275294,0
"BRB",6,27.8175598820051,-0.431806197039553,0.0171838458040484,0
"BRB",7,28.211451570193,-0.697824086299345,1.81428199642644e-05,0
"BRB",8,28.8479284445445,-0.552040336255662,0.00156294880909059,0
"BRB",9,29.2585856874784,-0.253341837599806,0.176757287869897,0
"BRB",10,29.0385735988617,0.0854783675742538,0.653349443161879,0
"BRB",11,28.4815624197324,-0.032133987492487,0.866135171482769,0
"BRB",12,27.7769274195035,-0.0917218592509095,0.629768546030457,0
"BRN",1,26.9207765452067,0.457854818200469,0.0861259558562848,1
"BRN",2,26.82712059021,0.270756140904831,0.329036369729314,0
"BRN",3,27.4655899047852,0.0607570911716055,0.829693725959194,0
"BRN",4,28.804573135376,0.0670444164470907,0.812345583240811,0
"BRN",5,29.5760656483968,0.394670707857208,0.145440502459663,0
"BRN",6,29.4885838317871,0.189385633118903,0.499032350156897,0
"BRN",7,29.0721858978271,-0.253153532602744,0.362634873995006,0
"BRN",8,28.863592376709,0.0104179355479284,0.970605684245194,0
"BRN",9,28.880889561971,0.139754103681734,0.619359717484985,0
"BRN",10,28.6998252868652,0.551873066753296,0.032932448343542,1
"BRN",11,28.7183797200521,0.55073687427747,0.033369555104952,1
"BRN",12,28.0846203867594,0.225311793282183,0.419443740690543,0
"BVT",1,0.757967578096143,-0.234234887272654,0.400757792416161,0
"BVT",2,1.08338210059739,-0.0264494539007754,0.925453377223275,0
"BVT",3,1.06694316357247,0.162655715960766,0.562460666243032,0
"BVT",4,0.826141065967657,0.157876805987485,0.57414864343861,0
"BVT",5,0.639126964564236,0.0813200226117654,0.773266621048134,0
"BVT",6,0.426864365630483,0.272373191419619,0.326042013053567,0
"BVT",7,0.422332711392943,-0.39749270492927,0.142325090048677,0
"BVT",8,0.346361777164618,0.129196554325662,0.646307445864787,0
"BVT",9,0.228202549085605,0.344790761874283,0.208192085170719,0
"BVT",10,0.180608586683646,-0.182040338000032,0.516122023869853,0
"BVT",11,0.491581861678428,-0.535761318034528,0.0395463228649079,0
"BVT",12,0.239440343817667,0.114210721625569,0.685262643637649,0
"CAN",1,4.16181742542435,0.358458486784047,0.189526993998347,0
"CAN",2,3.91537110502338,0.15745422583237,0.575187006895316,0
"CAN",3,3.67025212946356,0.563674004239198,0.0286427408986612,1
"CAN",4,3.37126796197707,0.456346730037191,0.0872985401733725,1
"CAN",5,3.78402948811036,0.205013349241515,0.463576382118851,0
"CAN",6,4.95941601661535,0.303452445548977,0.27155317408089,0
"CAN",7,7.99969863387136,-0.327920934235357,0.184026015764062,0
"CAN",8,4.58294123409514,-0.0974003207306584,0.608626353005442,0
"CAN",9,3.50664055254557,-0.0920656314368219,0.628480193991325,0
"CAN",10,2.62027227281606,-0.0135211027543958,0.944501277310319,0
"CAN",11,4.30062583070047,0.34670997909424,0.172764387999273,0
"CAN",12,4.48442385084582,0.223297402191259,0.405798773460476,0
"CCK",1,27.8687206072685,0.370283296480692,0.174282128102428,0
"CCK",2,28.3340598799225,0.765708267664319,0.000875567424439301,1
"CCK",3,28.4327567532531,0.647586250160991,0.00904908995634223,1
"CCK",4,28.2363629430787,0.634741688939401,0.0110208130734636,1
"CCK",5,27.9200100694966,0.372896246677601,0.171025478111092,0
"CCK",6,27.4733046442016,0.375252483710174,0.168123333552001,0
"CCK",7,26.9421806987534,0.451403531704179,0.0912212768103162,1
"CCK",8,26.596999919924,-0.0358224960409692,0.899143758768747,0
"CCK",9,26.3296725281283,-0.257802449787104,0.35358391196477,0
"CCK",10,26.3329031822009,-0.185662030414168,0.507662549397151,0
"CCK",11,26.7034133780716,-0.117590199677024,0.676409202090577,0
"CCK",12,27.126628067147,-0.164392617219086,0.558237859560292,0
"CHL",1,19.7149162264416,-0.000574659473824351,0.997010771325312,0
"CHL",2,20.404359591501,-0.0326850716653108,0.83121384716478,0
"CHL",3,20.2337673775699,-0.0469626255386255,0.759346701445309,0
"CHL",4,19.3857873659583,0.0027489804191696,0.985701227078753,0
"CHL",5,18.2786123294078,0.0347619391359589,0.820659671706528,0
"CHL",6,17.2002375934072,0.030817560334666,0.840729316567011,0
"CHL",7,16.2844767768885,0.0332627135197004,0.828275367928742,0
"CHL",8,15.7441085594594,0.0348360468490437,0.82028363943918,0
"CHL",9,15.6266141926781,0.041234690654516,0.78797493603929,0
"CHL",10,16.0166378788631,0.031154389288371,0.839011381679952,0
"CHL",11,16.8385847768279,0.0108056402936864,0.943836567570414,0
"CHL",12,18.1602547126048,0.0146959008843291,0.923668258359339,0
"CHN",1,20.1575165835687,0.0320546406350208,0.866462778763488,0
"CHN",2,19.8350162610694,0.0332218686654658,0.861645742698558,0
"CHN",3,20.7416797915167,0.00847832312815038,0.964533611125779,0
"CHN",4,22.7500646003441,0.0118185020522881,0.950575544394493,0
"CHN",5,25.186897684945,0.0425990796036694,0.823137303652944,0
"CHN",6,26.8247655302684,0.0500306339432436,0.792897877110016,0
"CHN",7,27.9654053463406,-0.145798640179333,0.442035114460798,0
"CHN",8,28.2018587053087,0.038480458301146,0.840006719945768,0
"CHN",9,27.7036206221404,-0.0127174165830769,0.94682140395005,0
"CHN",10,26.1652756979907,0.031945226519657,0.866914563290214,0
"CHN",11,24.4609415739201,0.0962601091439626,0.612847609279613,0
"CHN",12,21.9710138583625,0.0321554763666808,0.866046451964468,0
"CIV",1,27.8013847351074,0.0943224992809495,0.738105005042241,0
"CIV",2,28.0252801365323,0.136888569181561,0.626631293576251,0
"CIV",3,28.4522919019063,0.42910663649212,0.110466278184508,0
"CIV",4,28.8689582506816,0.506030735063803,0.0542779182752681,1
"CIV",5,28.6302446259393,0.113931400572094,0.685996120730207,0
"CIV",6,27.2087753825718,-0.269044588700238,0.332222715135604,0
"CIV",7,25.8941087722778,-0.299578635894682,0.278025190814194,0
"CIV",8,25.0174207899306,-0.364093616560674,0.182158117183932,0
"CIV",9,25.3011318736606,-0.665632953544275,0.0067573014252345,0
"CIV",10,26.5312904993693,-0.183274820959948,0.513231345265843,0
"CIV",11,27.5789994451735,-0.278964063853573,0.313999364436015,0
"CIV",12,27.9577642016941,-0.0285211587757143,0.919631138708216,0
"CMR",1,27.7750295850966,0.364500677697802,0.181633158676395,0
"CMR",2,28.1269849565294,0.262888486534964,0.34382733261789,0
"CMR",3,28.2942891862657,0.462509890844238,0.0825770026709561,1
"CMR",4,28.5433241526286,0.598539096585081,0.0184069080824214,1
"CMR",5,28.4529951731364,0.401521489137459,0.137955896887144,0
"CMR",6,27.2446355607775,-0.090800959932872,0.747583628315061,0
"CMR",7,26.210045115153,-0.0333448710827222,0.906089904384052,0
"CMR",8,25.3902101728651,0.0552734136672629,0.84488454111285,0
"CMR",9,26.1309415605333,-0.0499134134886911,0.859781961577406,0
"CMR",10,26.8774544186062,-0.0207807185488047,0.94140171684671,0
"CMR",11,27.6822998894586,0.33901097683693,0.216424852828111,0
"CMR",12,27.9392583635118,0.140403742829036,0.617715707218432,0
"COD",1,27.2787038167318,0.575722392937896,0.0247128495581409,1
"COD",2,28.2317429860433,0.345525013839116,0.207160708054123,0
"COD",3,28.6651831309001,0.359174825080555,0.188579724999121,0
"COD",4,28.3582893371582,-0.149434312599461,0.595039471778742,0
